@RELATION LeagueofLegends

@ATTRIBUTE gamelength numeric
@ATTRIBUTE gold numeric
@ATTRIBUTE kills numeric
@ATTRIBUTE inhibitors numeric
@ATTRIBUTE towers numeric
@ATTRIBUTE dragons numeric
@ATTRIBUTE barons numeric
@ATTRIBUTE heralds numeric
@ATTRIBUTE class {'yes','no'}
@data
45,82077,13,11,2,3,1,1,yes
33,50749,6,3,0,1,0,0,no
33,60638,14,8,1,2,1,1,yes
35,66537,16,11,3,3,2,0,yes
35,55912,7,3,0,0,0,1,no
36,68812,16,11,4,2,2,1,yes
36,53807,3,2,0,2,0,0,no
39,61681,3,4,0,2,1,0,no
39,71038,14,10,2,3,2,1,yes
32,60205,18,9,1,2,1,1,yes
32,47001,6,2,0,0,0,0,no
29,44062,6,2,0,0,0,0,no
29,56917,18,10,1,3,1,1,yes
32,50048,3,1,0,1,0,0,no
32,59237,15,10,2,1,1,0,yes
31,48070,5,1,0,0,0,1,no
31,61480,13,10,2,3,1,0,yes
33,49386,2,4,0,2,0,1,no
33,61545,15,9,1,1,1,0,yes
43,81358,17,11,6,3,3,1,yes
43,72161,12,0,0,1,0,0,no
26,48522,13,8,1,1,1,1,yes
26,38896,3,2,0,1,0,0,no
39,65080,11,7,1,3,0,1,yes
39,59732,2,2,0,0,0,0,no
33,52290,5,5,0,0,0,1,no
33,59188,16,9,2,0,1,0,yes
34,58453,13,9,1,2,1,0,yes
34,56503,9,3,0,1,0,1,no
35,67943,18,10,2,2,1,0,yes
35,57783,10,3,0,0,1,0,no
35,60918,15,3,1,0,0,0,no
35,66378,20,11,6,4,2,1,yes
42,79368,21,11,3,2,2,0,yes
42,71286,17,3,0,0,0,1,no
23,42193,17,8,1,2,1,1,yes
23,33002,3,3,0,0,0,0,no
42,77769,24,10,1,0,1,0,yes
42,69684,10,4,0,2,1,0,no
36,57355,12,3,0,1,0,0,no
36,66410,19,10,1,0,1,0,yes
27,43172,6,3,0,1,0,0,no
27,51955,16,9,1,0,1,0,yes
40,76559,21,11,3,2,2,0,yes
40,63657,11,3,0,0,0,0,no
37,63733,11,8,1,4,0,1,yes
37,57554,2,2,0,0,1,0,no
38,62243,7,6,0,2,0,1,no
38,67865,7,7,1,1,2,0,yes
24,44007,12,7,1,1,1,0,yes
24,37868,5,3,0,0,0,1,no
27,45244,8,10,1,3,0,0,yes
27,34099,0,3,0,0,0,0,no
33,43451,2,1,0,1,0,0,no
33,54341,8,8,1,3,1,0,yes
35,57786,12,10,2,3,1,0,yes
35,44194,3,2,0,0,0,0,no
44,72605,15,10,2,4,1,0,yes
44,63644,8,3,0,1,0,0,no
32,40981,1,1,0,1,0,0,no
32,57396,16,11,3,3,1,0,yes
31,39312,2,0,0,0,0,0,no
31,55397,13,9,1,3,1,0,yes
72,118665,20,11,4,7,3,0,yes
72,111358,19,8,1,2,2,0,no
35,68754,37,10,2,3,2,0,yes
35,44982,9,1,0,1,0,0,no
36,47111,4,0,0,0,0,0,no
36,64093,17,8,2,3,1,0,yes
31,54382,13,10,2,4,1,0,yes
31,39611,6,1,0,0,0,0,no
54,81052,14,5,1,2,1,0,no
54,91852,25,9,1,5,2,0,yes
34,63835,28,10,2,4,1,0,yes
34,47504,6,4,0,0,0,0,no
36,63981,15,10,2,2,1,0,yes
36,46347,1,2,0,1,0,0,no
31,38868,6,1,0,0,0,0,no
31,57564,22,8,1,3,1,0,yes
44,75740,26,11,2,3,1,0,yes
44,61947,10,4,0,1,1,0,no
40,55602,11,2,0,0,0,0,no
40,69539,19,8,1,3,1,0,yes
46,60535,11,3,0,1,0,0,no
46,81051,25,10,2,5,1,0,yes
45,70407,18,9,3,1,1,0,no
45,78656,28,9,3,4,1,0,yes
41,53632,5,4,0,1,0,0,no
41,68210,17,11,3,2,1,0,yes
41,72408,18,10,3,3,1,0,yes
41,53902,7,1,0,1,0,0,no
44,59738,11,4,0,2,0,0,no
44,69109,18,10,2,3,1,0,yes
46,66911,12,4,0,1,0,0,no
46,78106,18,9,1,5,2,0,yes
32,56089,13,9,2,3,1,0,yes
32,44160,3,3,0,0,0,0,no
37,67027,24,11,3,3,1,0,yes
37,48924,7,3,0,1,0,0,no
37,49107,9,3,0,1,0,0,no
37,69779,28,14,2,2,1,0,yes
41,57438,8,3,0,1,1,0,no
41,68113,18,9,2,5,0,0,yes
40,67886,18,8,1,2,1,0,yes
40,59294,16,3,0,2,0,0,no
34,58671,12,10,2,2,1,0,yes
34,47067,4,4,0,2,0,0,no
41,70061,24,8,1,2,0,0,yes
41,57603,13,2,0,3,0,0,no
57,97095,30,11,4,7,3,0,yes
57,87235,26,7,0,1,0,0,no
34,45041,8,2,0,1,0,0,no
34,54567,11,7,1,3,0,0,yes
41,66212,13,9,1,4,1,0,yes
41,50693,8,2,0,1,0,0,no
56,75525,12,3,0,1,0,0,no
56,92691,22,9,1,6,2,0,yes
43,61716,16,4,0,2,0,0,no
43,69459,22,8,1,3,0,0,yes
38,47900,4,3,0,0,0,0,no
38,66580,21,11,3,4,1,0,yes
52,77964,11,7,1,4,1,0,yes
52,76327,12,8,1,2,0,0,no
34,60481,19,12,2,3,1,0,yes
34,42263,3,2,0,0,0,0,no
30,37456,1,2,0,0,0,0,no
30,51024,11,10,2,3,0,0,yes
35,45022,3,2,0,2,0,0,no
35,65101,17,10,2,2,1,0,yes
30,53391,20,8,1,2,0,0,yes
30,39702,3,2,0,0,0,0,no
65,98444,6,11,3,3,3,0,yes
65,91348,1,5,0,4,0,0,no
49,76167,17,7,1,1,0,0,no
49,82351,21,10,2,4,3,0,yes
46,65186,8,9,0,1,0,0,no
46,75260,18,11,4,4,1,0,yes
35,63628,18,11,3,3,1,0,yes
35,45086,5,2,0,1,0,0,no
38,48784,5,1,0,2,0,0,no
38,67322,16,11,4,2,1,0,yes
30,54295,9,9,1,3,1,0,yes
30,36584,4,0,0,0,0,0,no
31,55610,15,10,2,3,1,0,yes
31,38904,2,1,0,0,0,0,no
52,79370,10,10,2,2,2,0,yes
52,70668,5,2,0,3,1,0,no
62,94468,18,9,3,3,1,0,yes
62,95035,21,3,0,5,2,0,no
34,58063,10,11,3,2,0,0,yes
34,39462,1,0,0,2,0,0,no
42,60218,14,4,0,3,0,0,no
42,72268,14,9,1,1,1,0,yes
36,61134,13,11,3,3,1,0,yes
36,49035,4,3,0,1,0,0,no
38,48597,4,3,0,1,0,0,no
38,65680,15,10,2,3,1,0,yes
51,81958,18,8,1,4,1,0,yes
51,72232,7,3,0,2,0,0,no
47,66707,7,4,0,0,1,0,no
47,81623,18,11,5,5,1,0,yes
40,52623,5,1,0,1,0,0,no
40,69968,15,11,5,3,2,0,yes
56,84617,12,8,1,6,1,0,yes
56,83446,7,6,0,1,2,0,no
33,56542,17,8,1,2,0,0,yes
33,48892,10,4,0,2,1,0,no
49,68864,8,7,1,1,1,0,no
49,77066,12,7,1,4,1,0,yes
39,55061,7,8,0,0,0,0,no
39,66478,12,9,2,4,2,0,yes
34,63092,21,10,2,3,2,0,yes
34,43684,7,1,0,1,0,0,no
81,119939,14,11,6,4,3,0,yes
81,122354,10,6,0,6,2,0,no
49,69519,10,4,0,4,0,0,no
49,86320,26,11,3,2,2,0,yes
41,54159,0,3,0,1,0,0,no
41,73107,15,11,3,4,2,0,yes
30,50709,14,8,1,2,1,0,yes
30,37535,4,2,0,1,0,0,no
38,69083,21,11,2,3,1,0,yes
38,49040,5,4,0,1,0,0,no
47,78418,15,11,3,4,1,0,yes
47,68676,10,8,0,2,1,0,no
37,50010,10,2,0,0,0,0,no
37,65323,23,9,1,4,1,0,yes
62,98613,24,10,4,3,1,0,yes
62,89364,14,6,1,4,1,0,no
47,75918,10,8,1,5,1,0,yes
47,65049,3,3,0,1,0,0,no
38,65986,11,11,4,4,1,0,yes
38,47971,3,1,0,0,0,0,no
49,80357,13,9,1,3,1,0,yes
49,71356,9,6,0,3,1,0,no
48,75672,12,7,1,5,1,0,yes
48,74315,11,10,3,1,1,0,no
47,68483,17,5,0,1,0,0,no
47,86237,27,11,6,5,3,0,yes
44,65663,17,3,0,3,0,0,no
44,78920,26,8,1,3,2,0,yes
39,52950,6,3,0,0,0,0,no
39,68700,15,9,3,5,2,0,yes
50,87443,26,10,1,2,2,0,yes
50,80154,19,4,0,4,0,0,no
38,63389,12,9,1,4,1,0,yes
38,52987,7,3,0,1,0,0,no
40,77507,29,11,3,3,2,0,yes
40,58328,15,3,0,2,0,0,no
37,67515,22,10,2,3,1,0,yes
37,48969,11,1,0,1,0,0,no
59,96693,21,9,1,3,3,0,yes
59,88518,12,7,1,4,1,0,no
59,90469,12,8,2,3,1,0,no
59,97341,20,9,1,5,2,0,yes
49,71877,12,2,0,2,1,0,no
49,88395,23,10,2,4,1,0,yes
36,64562,16,10,2,3,1,0,yes
36,46204,5,1,0,0,0,0,no
36,46926,3,3,0,0,0,0,no
36,65987,20,9,1,5,1,0,yes
39,68486,15,9,1,4,1,0,yes
39,52810,7,3,0,0,0,0,no
45,66801,12,3,0,0,0,0,no
45,81390,19,11,3,6,2,0,yes
48,84138,20,10,2,5,1,0,yes
48,73117,14,3,0,2,0,0,no
51,80788,14,8,2,2,1,0,no
51,83151,16,10,3,3,1,0,yes
36,64915,15,9,1,3,1,0,yes
36,49248,5,2,0,1,0,0,no
61,95810,11,6,0,4,2,0,no
61,104773,29,11,2,3,1,0,yes
36,64017,19,11,2,4,1,0,yes
36,49952,8,2,0,0,0,0,no
41,69133,9,9,1,4,1,0,yes
41,56534,3,2,0,1,0,0,no
41,71410,19,9,1,2,1,0,yes
41,58859,12,3,0,3,0,0,no
39,53018,6,3,0,1,0,0,no
39,73094,23,11,3,4,1,0,yes
54,86664,19,9,1,4,1,0,yes
54,76362,13,2,0,2,0,0,no
38,66690,13,10,2,5,1,0,yes
38,50331,4,2,0,0,0,0,no
45,70989,10,9,2,5,1,0,yes
45,65691,6,4,0,1,1,0,no
50,81102,23,8,2,4,1,0,yes
50,75884,17,5,0,3,1,0,no
37,64342,20,9,1,4,0,0,yes
37,53615,10,3,0,1,0,0,no
34,60856,19,11,2,3,1,0,yes
34,47122,9,2,0,1,0,0,no
36,46198,6,0,0,0,0,0,no
36,67744,23,10,2,4,1,0,yes
52,76066,12,3,0,2,1,0,no
52,89388,23,10,2,4,1,0,yes
39,68773,17,11,4,4,1,0,yes
39,51747,7,3,0,1,0,0,no
34,66019,15,10,1,4,2,0,yes
34,44628,3,1,0,1,0,0,no
40,57575,15,3,0,1,0,0,no
40,72834,23,10,1,4,1,0,yes
34,61765,9,10,3,4,1,0,yes
34,42662,2,0,0,0,0,0,no
34,42019,2,0,0,0,0,0,no
34,60845,18,9,1,4,1,0,yes
58,94150,23,8,3,5,2,0,yes
58,95247,25,7,0,2,2,0,no
47,69447,15,3,0,3,0,0,no
47,76598,16,9,2,3,1,0,yes
37,64394,16,9,1,4,1,0,yes
37,50622,4,3,0,0,0,0,no
47,64662,6,3,0,1,0,0,no
47,79937,21,9,1,4,2,0,yes
42,58347,8,2,0,1,0,0,no
42,74914,26,10,1,4,1,0,yes
43,60426,6,2,0,1,0,0,no
43,78043,21,10,2,4,2,0,yes
48,68266,8,3,0,2,1,0,no
48,78700,16,7,1,4,1,0,yes
32,60325,20,10,2,2,2,0,yes
32,43250,6,2,0,1,0,0,no
32,58497,20,11,2,1,0,0,yes
32,42267,2,1,0,2,1,0,no
40,56357,6,3,0,1,1,0,no
40,68112,16,10,2,4,1,0,yes
43,73450,14,11,3,5,1,0,yes
43,64401,11,5,0,1,0,0,no
41,63943,18,3,0,3,0,0,no
41,78527,21,11,3,2,2,0,yes
26,48241,13,10,2,3,1,0,yes
26,32796,4,0,0,0,0,0,no
26,33638,6,2,0,0,0,0,no
26,50047,19,9,1,3,1,0,yes
31,36351,1,0,0,0,0,0,no
31,55153,13,10,2,4,1,0,yes
26,48682,19,8,1,3,1,0,yes
26,29683,3,0,0,0,0,0,no
35,44213,1,1,0,1,0,0,no
35,60297,15,9,1,3,1,0,yes
35,64857,25,10,2,3,2,0,yes
35,44906,7,0,0,0,0,0,no
34,56017,14,10,2,4,0,0,yes
34,48579,5,3,0,0,1,0,no
28,31418,1,0,0,0,0,0,no
28,47639,11,11,3,3,1,0,yes
58,84455,10,3,0,1,0,0,no
58,97072,13,10,2,5,3,0,yes
34,55621,8,8,1,2,1,0,yes
34,44856,2,3,0,2,0,0,no
31,58274,21,11,4,2,2,0,yes
31,41436,6,1,0,2,0,0,no
32,45813,7,2,0,1,0,0,no
32,58682,17,11,3,3,1,0,yes
33,45003,2,2,0,0,0,0,no
33,60781,16,8,1,4,1,0,yes
48,76759,14,7,1,4,0,0,yes
48,74516,8,5,0,2,3,0,no
35,41674,1,0,0,0,0,0,no
35,60098,13,10,2,5,1,0,yes
40,55786,10,1,0,0,0,0,no
40,74884,23,11,3,5,2,0,yes
36,60494,13,8,1,3,1,0,yes
36,52056,7,3,0,1,0,0,no
48,74505,19,6,0,0,0,0,no
48,77622,24,10,3,5,2,0,yes
43,63858,13,4,0,3,0,0,no
43,72146,16,8,1,2,2,0,yes
36,60721,20,9,1,2,1,0,yes
36,50890,14,3,0,2,0,0,no
34,56829,12,11,2,5,1,0,yes
34,46553,8,3,0,0,0,0,no
36,44829,4,0,0,0,0,0,no
36,61743,14,10,2,4,1,0,yes
37,52614,7,3,0,0,0,0,no
37,65729,16,11,3,4,2,0,yes
26,32433,4,1,0,0,0,0,no
26,46971,22,6,0,3,0,0,yes
38,53893,10,3,0,1,0,0,no
38,62846,23,7,1,4,0,0,yes
39,67789,18,11,3,3,2,0,yes
39,56166,7,2,0,0,0,0,no
36,47421,7,3,0,1,0,0,no
36,65646,18,11,4,4,2,0,yes
41,71048,21,11,3,3,1,0,yes
41,55467,5,1,0,2,0,0,no
49,76453,12,7,1,1,2,0,no
49,79391,16,9,1,4,1,0,yes
58,94191,22,8,1,5,1,0,yes
58,81571,16,6,0,2,0,0,no
26,32562,4,0,0,1,0,0,no
26,51668,22,9,2,1,1,0,yes
39,53724,4,2,0,0,0,0,no
39,66146,17,8,1,4,1,0,yes
54,77817,6,6,0,2,1,0,no
54,81919,7,9,2,4,1,0,yes
53,76704,11,3,0,4,0,0,no
53,83114,19,10,2,2,2,0,yes
34,56153,16,7,1,4,1,0,yes
34,46068,2,3,0,0,0,0,no
39,53749,5,5,0,3,0,0,no
39,62658,18,9,1,3,1,0,yes
31,60178,30,10,2,3,1,0,yes
31,38557,5,1,0,1,0,0,no
34,57286,12,9,1,4,1,0,yes
34,45364,7,2,0,1,0,0,no
49,74381,13,5,0,2,1,0,no
49,76430,15,9,1,4,1,0,yes
43,59653,5,4,0,1,0,0,no
43,76834,17,11,3,3,2,0,yes
45,69121,7,9,2,1,0,0,no
45,73092,17,7,1,5,2,0,yes
36,48001,8,3,0,2,0,0,no
36,61593,20,9,1,2,1,0,yes
37,47330,3,2,0,1,0,0,no
37,63099,11,9,2,3,2,0,yes
31,53848,11,9,2,3,1,0,yes
31,40253,2,1,0,0,0,0,no
44,62492,11,3,0,2,0,0,no
44,75546,19,9,2,3,2,0,yes
44,62453,18,4,0,4,0,0,no
44,75010,25,8,1,1,2,0,yes
33,45053,4,2,0,2,0,0,no
33,56981,17,7,1,2,1,0,yes
30,49464,14,7,1,2,1,0,yes
30,38273,2,0,0,1,0,0,no
49,71310,14,3,0,3,0,0,no
49,77910,11,9,1,3,2,0,yes
38,47965,1,1,0,0,0,0,no
38,66842,13,8,2,5,2,0,yes
39,68063,21,11,2,2,1,0,yes
39,54311,9,3,0,2,0,0,no
36,60442,13,10,2,2,1,0,yes
36,51772,7,3,0,1,0,0,no
35,47525,12,1,0,0,0,0,no
35,64271,22,9,1,3,2,0,yes
39,64005,14,10,2,4,1,0,yes
39,47555,3,0,0,1,0,0,no
49,82085,13,11,4,4,3,0,yes
49,67860,6,2,0,2,0,0,no
36,54589,14,5,1,1,0,0,yes
36,59027,8,7,0,3,2,0,no
38,65132,12,11,3,3,2,0,yes
38,51534,3,2,0,1,0,0,no
44,61378,7,3,0,2,0,0,no
44,74283,17,11,4,3,2,0,yes
33,61087,24,9,1,4,1,0,yes
33,42151,4,0,0,0,0,0,no
44,78236,26,9,1,2,2,0,yes
44,65512,17,3,0,3,0,0,no
35,60879,21,9,1,3,1,0,yes
35,44909,2,1,0,0,0,0,no
47,64311,7,4,0,4,0,0,no
47,76901,19,9,1,2,1,0,yes
42,71236,21,10,2,3,1,0,yes
42,55221,5,3,0,2,0,0,no
56,79151,15,5,0,2,0,0,no
56,91894,18,10,2,4,1,0,yes
43,59016,8,2,0,0,0,0,no
43,74426,22,9,1,5,1,0,yes
26,48880,16,10,2,2,1,0,yes
26,30816,2,0,0,0,0,0,no
36,57627,16,10,2,5,1,0,yes
36,46426,3,2,0,0,0,0,no
57,94140,22,11,3,4,0,0,yes
57,86256,18,11,6,3,4,0,no
44,61163,4,4,0,2,0,0,no
44,75822,13,9,1,3,3,0,yes
36,44616,5,1,0,1,0,0,no
36,62445,22,9,1,3,1,0,yes
33,58158,18,11,2,2,1,0,yes
33,44187,4,0,0,1,0,0,no
42,71262,15,11,3,3,2,0,yes
42,56407,3,4,0,1,0,0,no
40,63820,20,9,1,2,0,0,yes
40,55601,11,3,0,2,0,0,no
32,54154,17,5,0,4,1,0,yes
32,39660,3,1,0,0,0,0,no
31,41526,5,1,0,0,0,0,no
31,56353,19,10,2,3,1,0,yes
34,56902,10,10,2,1,1,0,yes
34,44504,4,1,0,2,0,0,no
48,67229,9,4,0,2,0,0,no
48,76998,13,8,1,4,1,0,yes
42,56873,5,2,0,1,0,0,no
42,74152,15,9,1,3,2,0,yes
38,50718,6,2,0,1,0,0,no
38,66305,16,9,1,3,1,0,yes
40,58706,9,4,0,1,0,0,no
40,72344,23,11,2,3,2,0,yes
29,55071,23,10,1,1,1,0,yes
29,36283,7,0,0,1,0,0,no
36,64485,14,9,1,4,2,0,yes
36,50387,6,2,0,0,0,0,no
48,69769,7,4,0,2,0,0,no
48,78315,12,8,1,3,2,0,yes
37,61890,18,10,1,4,1,0,yes
37,48415,8,2,0,0,0,0,no
38,61228,14,10,3,2,1,0,yes
38,53279,7,3,0,2,0,0,no
40,54794,7,3,0,2,0,0,no
40,67618,14,9,1,3,2,0,yes
37,50464,10,2,0,0,0,0,no
37,67285,28,7,1,4,0,0,yes
51,78077,15,8,3,5,0,0,no
51,82121,20,9,1,1,1,0,yes
34,57193,20,11,3,3,0,0,yes
34,41343,1,2,0,0,0,0,no
46,78392,20,11,3,3,1,0,yes
46,67845,11,3,0,3,0,0,no
41,56822,8,6,0,1,0,0,no
41,67598,19,11,2,4,1,0,yes
35,45589,4,2,0,1,0,0,no
35,65941,26,10,1,3,2,0,yes
40,71446,27,8,1,2,1,0,yes
40,57376,13,4,0,3,0,0,no
32,54827,14,11,3,3,1,0,yes
32,38554,3,0,0,0,0,0,no
48,70428,18,3,0,3,0,0,no
48,82782,24,11,4,2,2,0,yes
40,72030,20,11,4,1,2,0,yes
40,63113,15,5,0,3,0,0,no
48,74206,13,5,1,4,1,0,no
48,80283,14,11,3,2,1,0,yes
35,60592,13,11,3,1,1,0,yes
35,41275,0,0,0,2,0,0,no
34,46192,9,2,0,0,1,0,no
34,62628,27,10,3,3,0,0,yes
40,70908,22,8,1,4,0,0,yes
40,59911,12,3,0,0,1,0,no
48,80938,17,9,1,4,1,0,yes
48,71703,5,4,0,2,0,0,no
42,57305,4,3,0,0,0,0,no
42,66437,14,9,1,4,1,0,yes
30,53399,10,10,2,2,1,0,yes
30,38411,5,0,0,1,0,0,no
46,66255,11,3,0,2,0,0,no
46,81259,18,9,1,3,1,0,yes
33,60744,23,9,3,2,1,0,yes
33,46892,8,1,0,0,0,0,no
35,47309,7,1,0,1,0,0,no
35,68372,29,10,2,3,1,0,yes
33,56668,19,9,1,3,1,0,yes
33,42585,7,3,0,0,0,0,no
41,55159,10,2,0,1,0,0,no
41,74434,21,10,2,3,3,0,yes
35,61792,18,11,2,3,1,0,yes
35,47912,6,3,0,0,0,0,no
40,70489,20,10,2,5,1,0,yes
40,57112,6,6,1,0,0,0,no
32,57132,20,11,3,3,1,0,yes
32,42034,7,1,0,0,0,0,no
46,83214,28,10,3,4,2,0,yes
46,70046,16,4,0,1,0,0,no
41,69206,22,10,2,3,1,0,yes
41,58142,11,3,0,1,0,0,no
36,49726,5,3,0,0,0,0,no
36,65100,21,9,1,4,1,0,yes
38,71185,20,11,4,3,2,0,yes
38,56573,8,3,0,1,0,0,no
37,50165,4,4,0,1,0,0,no
37,65944,24,8,1,3,1,0,yes
56,79049,16,5,0,3,0,0,no
56,90763,19,11,4,4,2,0,yes
37,66143,25,11,5,3,2,0,yes
37,50207,12,1,0,0,0,0,no
45,72884,15,8,3,5,1,0,yes
45,62618,3,2,0,0,0,0,no
45,62208,6,3,0,0,0,0,no
45,80135,23,11,4,5,2,0,yes
34,55963,7,8,1,4,1,0,yes
34,47308,6,1,0,0,0,0,no
36,54562,14,6,1,2,1,0,no
36,55518,16,7,1,2,0,0,yes
48,75552,16,6,0,0,1,0,no
48,77647,20,9,2,6,1,0,yes
29,54470,20,8,1,2,1,0,yes
29,38928,3,3,0,1,0,0,no
48,67025,6,4,0,1,1,0,no
48,76525,12,10,2,5,1,0,yes
48,84788,15,10,2,2,2,0,yes
48,70849,8,3,0,3,0,0,no
38,50526,4,4,0,0,0,0,no
38,64601,13,10,2,4,1,0,yes
35,61260,18,11,2,3,1,0,yes
35,49695,6,2,0,1,0,0,no
37,53099,9,4,0,1,0,0,no
37,63766,23,9,1,4,1,0,yes
40,71980,27,10,2,4,2,0,yes
40,55440,11,2,0,0,0,0,no
60,92611,13,10,1,4,1,0,yes
60,91790,8,11,4,2,3,0,no
50,77868,20,4,0,2,2,0,no
50,84254,21,10,3,4,1,0,yes
37,65070,19,10,2,3,1,0,yes
37,50762,5,4,0,0,1,0,no
46,70409,16,5,1,2,0,0,no
46,83503,16,9,1,4,3,0,yes
55,89714,15,8,2,5,0,0,yes
55,88229,7,5,0,2,2,0,no
40,60592,14,3,0,0,1,0,no
40,63490,16,9,3,5,0,0,yes
52,82133,11,10,2,3,1,0,yes
52,74031,6,4,0,2,0,0,no
58,88631,14,10,2,3,0,0,yes
58,87735,1,5,0,4,3,0,no
50,68357,4,4,0,3,0,0,no
50,81020,11,9,1,3,2,0,yes
23,28458,3,0,0,0,0,0,no
23,42862,22,4,0,2,0,0,yes
36,63307,21,9,2,4,1,0,yes
36,43808,3,0,0,0,0,0,no
41,60423,8,3,0,0,0,0,no
41,76479,22,11,3,4,2,0,yes
37,53718,8,3,0,1,0,0,no
37,62537,13,8,1,4,1,0,yes
32,58445,16,10,3,2,2,0,yes
32,41192,4,0,0,1,0,0,no
46,72119,12,10,1,4,1,0,yes
46,65283,7,5,1,2,1,0,no
55,84436,11,9,3,3,2,0,yes
55,80449,11,4,0,4,1,0,no
43,71902,16,9,2,4,2,0,yes
43,59026,4,4,0,0,0,0,no
35,60001,13,10,2,2,1,0,yes
35,48538,9,3,0,2,0,0,no
36,49169,5,1,0,1,0,0,no
36,64250,11,11,4,3,2,0,yes
39,69323,22,7,1,4,1,0,yes
39,48173,3,0,0,0,0,0,no
33,56528,12,8,1,1,1,0,yes
33,46974,6,2,0,2,1,0,no
44,72369,17,7,1,4,2,0,yes
44,62172,4,2,0,0,0,0,no
41,70516,15,11,2,2,1,0,yes
41,60759,7,4,0,2,0,0,no
40,59746,13,3,0,1,1,0,no
40,68431,19,9,1,3,0,0,yes
35,60639,16,10,2,4,1,0,yes
35,43701,5,1,0,0,0,0,no
50,82493,10,11,4,5,2,0,yes
50,70023,6,3,0,0,0,0,no
47,67822,7,4,0,2,0,0,no
47,76799,17,7,2,3,2,0,yes
53,96851,35,11,5,4,2,0,yes
53,84212,24,7,1,1,0,0,no
52,81188,16,9,1,1,0,0,yes
52,84520,21,10,5,4,2,0,no
30,55164,16,9,1,2,1,0,yes
30,40886,6,0,0,0,0,0,no
35,45662,7,2,0,0,0,0,no
35,61395,20,8,2,3,1,0,yes
34,62771,27,8,1,3,1,0,yes
34,44652,8,1,0,1,0,0,no
39,70304,18,8,1,2,1,0,yes
39,54602,9,2,0,2,0,0,no
39,65438,20,7,2,3,2,0,yes
39,64879,14,8,2,1,1,0,no
40,62312,8,7,1,1,0,0,no
40,63933,13,7,2,2,1,0,yes
47,76518,21,9,2,5,0,0,yes
47,66609,9,3,0,1,1,0,no
45,77658,17,8,1,4,0,0,yes
45,61494,2,2,0,1,1,0,no
30,58235,21,11,3,3,1,0,yes
30,39334,3,2,0,0,0,0,no
52,70924,3,6,1,2,0,0,no
52,88107,15,9,1,4,2,0,yes
40,57461,8,3,0,0,0,0,no
40,69417,16,8,1,5,1,0,yes
34,45002,4,1,0,0,0,0,no
34,60807,16,8,1,3,1,0,yes
31,52616,13,10,2,3,1,0,yes
31,40362,0,3,0,0,0,0,no
37,48422,1,3,0,0,0,0,no
37,63643,13,10,2,3,1,0,yes
45,67729,4,4,0,0,1,0,no
45,73413,15,9,1,5,0,0,yes
30,37633,2,3,0,0,0,0,no
30,54724,15,10,2,3,1,0,yes
33,42367,3,2,0,0,0,0,no
33,56247,11,10,2,3,1,0,yes
43,74548,22,9,1,4,1,0,yes
43,63459,10,3,0,0,0,0,no
42,57111,6,2,0,0,0,0,no
42,69453,13,10,2,4,2,0,yes
46,78694,10,10,2,2,2,0,yes
46,64675,5,3,0,4,0,0,no
33,42166,6,1,0,1,0,0,no
33,61418,23,9,1,2,1,0,yes
41,67313,11,9,1,4,1,0,yes
41,58435,3,2,0,0,0,0,no
30,53687,14,11,4,3,1,0,yes
30,37592,4,0,0,0,0,0,no
32,55805,14,9,1,3,1,0,yes
32,39623,6,1,0,0,0,0,no
33,57791,16,11,2,4,1,0,yes
33,43531,4,2,0,0,0,0,no
35,62743,20,11,3,3,2,0,yes
35,49431,7,3,0,0,0,0,no
44,69178,16,7,1,1,2,0,yes
44,74496,15,5,0,5,1,0,no
28,51425,18,11,3,2,1,0,yes
28,37924,6,0,0,0,0,0,no
30,53983,14,8,1,3,1,0,yes
30,38018,2,0,0,0,0,0,no
34,42320,2,0,0,0,0,0,no
34,57305,11,9,2,4,1,0,yes
44,62908,6,4,0,2,0,0,no
44,77006,19,9,1,2,2,0,yes
37,63260,20,9,1,3,0,0,yes
37,51337,5,3,0,1,0,0,no
45,68058,5,7,2,5,0,0,yes
45,75719,8,8,1,1,2,0,no
38,66872,16,11,4,4,1,0,yes
38,56725,5,5,0,1,0,0,no
36,52011,9,3,0,0,0,0,no
36,69230,22,10,2,4,2,0,yes
43,63180,13,2,0,2,0,0,no
43,76058,17,11,3,3,2,0,yes
44,73607,9,11,2,3,1,0,yes
44,60882,5,3,0,1,0,0,no
42,59913,6,3,0,0,0,0,no
42,72792,14,10,1,4,1,0,yes
27,43261,12,6,1,2,0,0,yes
27,34941,2,2,0,0,1,0,no
36,65691,23,11,3,3,1,0,yes
36,51800,4,2,0,0,0,0,no
52,77113,16,5,0,5,0,0,no
52,86207,23,10,3,0,2,0,yes
45,76682,20,10,2,4,1,0,yes
45,64743,6,3,0,1,1,0,no
51,77861,8,11,3,5,2,0,no
51,74612,10,7,1,1,0,0,yes
42,64078,9,4,0,3,1,0,no
42,70136,14,8,1,1,1,0,yes
30,57162,27,8,1,3,1,0,yes
30,38321,4,2,0,0,0,0,no
43,70753,15,8,1,4,1,0,yes
43,61204,2,4,0,1,0,0,no
47,70864,14,8,1,3,0,0,yes
47,69662,13,5,0,2,1,0,no
50,68096,6,2,0,2,0,0,no
50,80649,12,9,1,3,1,0,yes
45,62465,7,3,0,3,0,0,no
45,77192,19,9,1,2,1,0,yes
37,52726,7,2,0,0,0,0,no
37,64324,12,9,1,3,1,0,yes
